,Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
240,241,Princeton,16,13,3,0.813,16.23,5.67,3.0,0.0,4,0,8,2,1092,923,66.5,85.4,0.29,0.297,0.482,46.7,49.2,8.9,5.7,0.448,22.8,30.0,0.201
241,242,Providence,19,8,11,0.421,4.38,6.96,2.0,4.0,6,4,2,5,1089,1138,67.8,88.4,0.229,0.374,0.448,45.7,52.1,15.3,10.7,0.421,16.8,31.1,0.15
242,243,Purdue,17,9,8,0.529,12.25,10.31,2.0,4.0,8,1,1,5,1168,1135,72.1,92.7,0.253,0.292,0.497,50.0,52.3,10.7,8.5,0.459,19.5,30.6,0.195
243,244,Purdue Fort Wayne,19,11,8,0.579,-0.92,-0.86,5.0,4.0,5,1,4,6,1343,1227,72.8,88.2,0.278,0.375,0.492,49.9,56.0,10.7,9.2,0.456,21.2,27.2,0.201
244,245,Queens (NC),17,6,11,0.353,-23.84,-9.55,0.0,4.0,5,4,1,7,1058,1127,73.9,89.7,0.407,0.366,0.506,51.7,57.9,10.4,6.0,0.459,23.1,33.2,0.288
245,246,Quinnipiac,15,7,8,0.467,-10.8,-6.0,4.0,2.0,5,1,2,6,895,967,68.3,94.4,0.265,0.364,0.499,52.3,62.3,10.8,6.1,0.465,17.7,30.4,0.194
246,247,Radford,18,8,10,0.444,-15.18,-6.65,4.0,0.0,4,3,4,5,1036,1157,69.5,92.4,0.242,0.361,0.498,49.2,53.3,13.4,10.4,0.468,20.2,31.6,0.176
247,248,Rhode Island,19,12,7,0.632,10.0,1.11,4.0,2.0,8,1,2,6,1214,1045,68.2,80.6,0.254,0.306,0.469,46.6,57.3,9.6,6.0,0.435,24.0,27.4,0.181
248,249,Rice,16,10,6,0.625,8.11,1.48,4.0,1.0,6,3,4,3,1105,999,71.5,86.6,0.335,0.303,0.48,49.6,56.3,9.9,8.9,0.435,22.7,33.0,0.242
249,250,Richmond,19,16,3,0.842,14.86,2.07,6.0,0.0,8,0,5,2,1408,1165,68.8,88.6,0.197,0.367,0.457,50.8,52.1,8.7,6.9,0.433,17.7,31.9,0.134
250,251,Rider,15,5,10,0.333,-16.98,-7.91,2.0,4.0,4,3,1,7,836,972,67.8,94.8,0.249,0.389,0.481,56.1,58.8,12.0,9.8,0.45,17.1,36.3,0.175
251,252,Robert Morris,18,6,12,0.333,-14.5,-3.81,2.0,7.0,5,3,1,9,1074,1184,71.3,90.9,0.376,0.325,0.492,51.5,54.9,10.4,6.0,0.45,20.5,32.0,0.262
252,253,Rutgers,20,6,14,0.3,2.64,6.39,0.0,7.0,6,6,0,6,1369,1444,72.0,100.2,0.315,0.337,0.512,47.7,64.3,11.5,9.3,0.477,16.8,34.0,0.223
253,254,Sacramento State,16,1,15,0.063,-19.02,-1.15,0.0,5.0,1,9,0,6,814,1100,67.5,101.9,0.274,0.388,0.535,52.8,59.1,15.8,6.8,0.503,19.2,35.8,0.205
254,255,Sacred Heart,18,9,9,0.5,-10.28,-7.66,3.0,1.0,4,2,4,5,1103,1082,67.5,87.9,0.287,0.319,0.489,50.5,51.0,9.3,10.8,0.455,22.8,33.3,0.201
255,256,Saint Francis (PA),17,2,15,0.118,-32.52,-9.34,1.0,3.0,2,5,0,10,845,1239,69.1,105.5,0.29,0.337,0.536,55.2,54.4,10.5,9.2,0.497,16.6,35.1,0.225
256,257,Saint Joseph's,18,16,2,0.889,11.83,-1.56,5.0,1.0,8,2,8,0,1230,989,65.6,83.2,0.161,0.301,0.446,47.4,45.6,9.3,7.2,0.426,19.2,28.5,0.108
257,258,Saint Louis,19,7,12,0.368,-1.82,4.57,2.0,4.0,5,4,1,6,1373,1442,76.2,99.6,0.334,0.348,0.544,49.1,58.5,11.9,4.6,0.514,20.1,31.3,0.231
258,259,Saint Mary's (CA),17,8,9,0.471,-1.69,1.75,1.0,2.0,7,4,1,5,1023,1062,64.9,95.5,0.282,0.421,0.51,53.2,64.0,12.1,7.4,0.472,20.8,35.8,0.212
259,260,Saint Peter's,16,4,12,0.25,-25.34,-10.59,1.0,6.0,2,3,2,9,801,1037,69.8,92.8,0.262,0.37,0.506,51.0,64.0,15.8,12.2,0.482,21.1,33.2,0.175
260,261,Sam Houston,15,5,10,0.333,-12.86,-1.17,0.0,3.0,4,4,1,6,1022,1058,78.1,89.6,0.306,0.275,0.516,50.4,60.1,10.5,8.3,0.486,25.0,35.6,0.209
261,262,Samford,18,9,9,0.5,-8.88,-3.01,1.0,2.0,8,1,1,7,1051,1062,68.2,86.6,0.219,0.304,0.453,51.0,51.1,9.2,8.6,0.425,18.8,30.4,0.151
262,263,San Diego,18,4,14,0.222,-5.37,3.8,0.0,5.0,3,8,1,6,1108,1210,71.4,94.1,0.275,0.286,0.502,49.1,60.9,13.2,8.1,0.469,19.5,32.9,0.196
263,264,San Diego State,19,11,8,0.579,1.36,0.24,2.0,4.0,6,4,3,4,1274,1228,68.7,91.6,0.231,0.387,0.487,50.0,55.8,9.0,7.1,0.461,17.8,26.9,0.157
264,265,San Francisco,17,7,10,0.412,-0.23,0.77,3.0,1.0,4,4,3,5,1160,1154,75.0,90.5,0.254,0.373,0.486,47.2,53.8,10.0,9.9,0.448,17.3,26.2,0.194
265,266,San Jose State,17,6,11,0.353,-8.23,-2.54,1.0,4.0,3,4,3,6,1066,1063,69.1,90.5,0.333,0.418,0.508,51.0,58.2,12.9,7.7,0.457,23.3,35.8,0.261
266,267,Santa Clara,19,14,5,0.737,10.78,2.08,2.0,2.0,7,0,6,4,1342,1077,68.2,83.1,0.224,0.302,0.461,45.8,56.4,11.8,7.3,0.436,21.1,27.5,0.148
267,268,Seattle,16,1,15,0.063,-17.58,-1.27,1.0,6.0,1,7,0,8,983,1244,73.8,104.5,0.326,0.368,0.549,52.3,64.6,14.6,12.1,0.516,18.7,36.5,0.235
268,269,Seton Hall,18,11,7,0.611,15.69,5.58,3.0,4.0,7,4,3,2,1176,994,66.4,82.0,0.279,0.361,0.48,49.3,58.5,8.7,9.7,0.449,25.1,29.9,0.189
269,270,Siena,15,7,8,0.467,-9.55,-8.02,4.0,3.0,4,3,3,5,964,987,72.6,89.8,0.32,0.344,0.48,51.6,54.6,12.2,7.7,0.446,21.8,35.6,0.215
270,271,South Alabama,18,7,11,0.389,-10.7,-0.7,0.0,6.0,4,5,3,5,1119,1230,73.2,93.4,0.335,0.341,0.478,49.0,43.7,13.7,8.8,0.436,17.3,33.1,0.236
271,272,South Carolina,16,16,0,1.0,49.36,10.49,4.0,0.0,8,0,6,0,1444,822,76.1,67.5,0.179,0.313,0.358,40.8,50.0,9.1,5.0,0.334,19.2,27.0,0.11
272,273,South Carolina State,16,1,15,0.063,-26.49,-6.37,0.0,1.0,1,3,0,11,796,1118,67.1,104.2,0.254,0.384,0.509,54.6,61.9,14.2,6.3,0.478,16.5,40.4,0.185
273,274,South Carolina Upstate,17,8,9,0.471,-18.67,-10.04,3.0,1.0,5,1,2,7,987,1097,72.7,88.8,0.298,0.341,0.474,51.3,47.9,13.3,10.3,0.444,20.4,32.9,0.195
274,275,South Dakota,19,13,6,0.684,2.42,0.17,2.0,2.0,7,2,4,2,1410,1219,70.7,89.0,0.228,0.379,0.466,45.6,52.7,11.3,11.9,0.439,17.4,28.7,0.155
275,276,South Dakota State,17,12,5,0.706,11.34,4.2,4.0,0.0,7,1,5,4,1171,1015,68.2,86.3,0.24,0.342,0.444,45.9,51.2,11.1,10.4,0.413,15.9,27.1,0.162
276,277,South Florida,19,11,8,0.579,7.23,2.86,3.0,3.0,8,2,1,3,1227,1144,68.4,87.5,0.285,0.311,0.456,47.5,44.8,9.1,5.2,0.425,17.4,29.0,0.187
277,278,Southeast Missouri State,16,5,11,0.313,-13.16,-3.8,2.0,3.0,4,3,1,8,1040,1111,75.1,92.4,0.399,0.349,0.519,54.4,60.4,10.6,5.4,0.486,22.8,35.6,0.265
278,279,Southeastern Louisiana,16,9,7,0.563,4.22,1.36,5.0,0.0,5,3,4,2,988,889,69.0,79.9,0.326,0.379,0.452,52.0,53.5,9.7,6.9,0.404,22.9,28.8,0.236
279,280,Southern,18,5,13,0.278,-12.39,6.9,3.0,1.0,3,1,2,12,1002,1274,73.3,96.6,0.336,0.332,0.533,56.9,62.3,10.6,9.0,0.507,21.8,34.2,0.223
280,281,Southern California,14,13,1,0.929,30.37,11.44,3.0,1.0,9,0,1,1,1076,811,71.8,80.6,0.252,0.299,0.45,48.4,54.2,8.8,5.5,0.409,21.8,28.5,0.189
281,282,Southern Illinois,15,6,9,0.4,-2.53,0.27,1.0,4.0,4,5,0,3,977,1019,74.6,90.3,0.401,0.259,0.521,50.5,53.0,9.7,8.0,0.48,24.0,29.2,0.281
282,283,SIU Edwardsville,19,3,16,0.158,-15.91,-4.24,0.0,6.0,3,6,0,10,1354,1496,75.9,103.7,0.352,0.33,0.524,52.4,63.2,10.7,8.5,0.493,16.0,35.2,0.236
283,284,Southern Indiana,16,11,5,0.688,-4.61,-4.54,6.0,0.0,8,2,3,3,1116,1020,72.6,87.9,0.288,0.385,0.468,47.2,54.2,11.9,7.2,0.432,19.1,28.8,0.199
284,285,Southern Methodist,17,8,9,0.471,5.45,1.98,2.0,4.0,6,5,2,2,1210,1151,73.2,91.2,0.278,0.357,0.486,50.5,63.7,9.6,7.3,0.442,19.3,30.9,0.215
285,286,Southern Mississippi,16,9,7,0.563,1.42,-1.64,2.0,4.0,8,2,1,4,1136,1048,72.4,90.4,0.278,0.369,0.481,47.0,58.0,9.9,6.1,0.452,19.8,31.6,0.185
286,287,Southern Utah,15,4,11,0.267,-7.44,0.27,2.0,4.0,3,5,1,6,993,1087,71.7,101.1,0.265,0.338,0.52,50.2,54.6,13.6,8.0,0.491,16.4,31.5,0.19
287,288,St. Bonaventure,17,4,13,0.235,-13.23,-5.47,1.0,5.0,3,4,1,9,1007,1139,68.9,97.3,0.238,0.39,0.522,51.6,54.2,9.5,11.0,0.502,19.4,30.0,0.158
288,289,St. John's (NY),19,11,8,0.579,8.23,4.76,5.0,2.0,7,2,4,3,1126,1060,62.7,89.0,0.171,0.268,0.498,51.6,54.4,8.0,9.1,0.475,23.4,33.4,0.127
289,290,St. Thomas,19,11,8,0.579,-4.16,-0.98,3.0,2.0,6,3,5,3,1303,1285,71.6,94.5,0.264,0.357,0.521,48.5,56.8,10.9,11.8,0.489,20.8,30.4,0.195
290,291,Stanford,17,15,2,0.882,37.55,13.9,4.0,1.0,10,0,3,2,1386,984,69.8,82.3,0.146,0.33,0.426,39.0,47.4,8.8,5.5,0.399,15.4,23.7,0.112
291,292,Stephen F. Austin,18,12,6,0.667,-0.57,-1.57,6.0,1.0,8,2,4,3,1377,1216,75.2,88.1,0.298,0.313,0.481,48.6,52.4,10.7,7.2,0.449,20.8,30.7,0.199
292,293,Stetson,18,7,11,0.389,-11.79,-4.54,2.0,2.0,5,3,2,6,1038,1095,69.1,88.0,0.341,0.419,0.496,49.3,55.0,10.4,7.9,0.455,22.0,29.2,0.242
293,294,Stonehill,17,2,15,0.118,-27.89,-8.06,2.0,2.0,2,7,0,8,847,1184,71.2,97.9,0.225,0.294,0.508,55.2,56.6,16.3,10.8,0.49,18.3,35.6,0.144
294,295,Stony Brook,15,14,1,0.933,11.66,-7.47,4.0,0.0,8,0,6,1,1149,862,74.1,77.5,0.185,0.332,0.413,45.1,52.7,9.1,7.2,0.385,18.9,27.0,0.128
295,296,Syracuse,17,15,2,0.882,18.31,3.31,5.0,1.0,11,0,2,2,1339,1084,73.3,86.9,0.201,0.317,0.466,44.4,61.0,10.7,4.6,0.443,20.3,31.9,0.137
296,297,Tarleton State,15,4,11,0.267,-13.67,-4.53,1.0,5.0,1,5,3,6,923,983,72.1,90.9,0.322,0.388,0.48,51.1,56.8,8.7,6.3,0.436,18.3,28.7,0.234
297,298,TCU,18,14,4,0.778,20.26,3.26,1.0,4.0,12,1,0,3,1362,1035,69.2,83.1,0.217,0.349,0.42,45.3,55.1,8.6,3.9,0.386,15.6,28.1,0.153
298,299,Temple,17,9,8,0.529,7.21,-0.44,3.0,2.0,5,5,3,2,1184,1054,71.8,85.8,0.348,0.289,0.485,48.2,58.3,8.1,5.9,0.437,24.1,33.7,0.256
299,300,Tennessee,17,11,6,0.647,18.81,12.16,4.0,1.0,7,2,3,2,1318,1205,75.5,93.2,0.184,0.29,0.463,45.7,52.0,11.1,7.2,0.439,14.1,30.4,0.127
300,301,Tennessee State,16,5,11,0.313,-17.64,-5.71,2.0,4.0,4,4,0,6,982,1136,74.6,93.7,0.375,0.364,0.537,54.8,62.0,12.0,7.1,0.496,25.6,39.7,0.274
301,302,Tennessee Tech,17,8,9,0.471,-5.42,-3.62,3.0,3.0,4,4,3,4,1174,1113,69.9,93.0,0.365,0.292,0.541,48.9,56.2,10.6,6.4,0.501,23.8,29.0,0.268
302,303,Tennessee-Martin,17,6,11,0.353,-6.33,-1.39,3.0,3.0,3,5,3,6,1069,1120,69.6,94.0,0.267,0.363,0.505,50.4,63.3,13.5,12.0,0.467,19.5,32.1,0.203
303,304,Texas,19,17,2,0.895,40.2,9.25,4.0,2.0,10,1,4,1,1653,1065,74.3,75.4,0.288,0.278,0.459,40.7,51.3,9.3,4.3,0.421,27.1,27.5,0.202
304,305,Texas A&M,17,14,3,0.824,23.6,1.3,2.0,2.0,11,0,2,3,1255,876,72.4,71.2,0.271,0.301,0.403,42.2,56.8,8.2,5.6,0.364,21.2,23.1,0.181
305,306,Texas A&M-Commerce,15,8,7,0.533,-11.92,-0.77,3.0,2.0,6,2,2,5,1053,1119,77.6,96.2,0.262,0.293,0.481,54.0,51.6,8.9,9.0,0.446,16.0,33.2,0.191
306,307,Texas A&M-Corpus Christi,16,11,5,0.688,-3.21,-3.87,4.0,1.0,8,2,3,3,1067,894,72.0,77.0,0.284,0.318,0.421,47.6,58.6,12.0,7.6,0.38,21.3,29.4,0.197
307,308,Texas Southern,14,3,11,0.214,-20.78,0.07,2.0,1.0,2,4,1,7,809,1038,77.8,95.2,0.292,0.287,0.484,54.2,51.7,14.6,9.4,0.442,17.3,36.2,0.219
308,309,Texas State,18,10,8,0.556,-2.74,-3.86,1.0,5.0,5,3,3,5,1213,1115,71.2,86.4,0.302,0.298,0.488,48.3,49.2,11.3,11.5,0.455,22.9,30.9,0.205
309,310,Texas Tech,19,14,5,0.737,15.83,5.26,3.0,3.0,11,1,1,2,1334,1133,70.8,84.2,0.27,0.347,0.49,47.8,52.0,10.6,8.6,0.456,25.0,31.0,0.193
310,311,Texas-Rio Grande Valley,16,3,13,0.188,-12.05,-0.74,2.0,5.0,1,6,2,7,962,1143,73.6,97.0,0.307,0.312,0.517,55.6,53.8,11.4,10.1,0.479,19.2,33.0,0.226
311,312,Toledo,15,12,3,0.8,9.63,1.2,5.0,0.0,5,1,5,2,1038,878,69.4,84.3,0.297,0.32,0.465,47.4,45.0,10.0,5.9,0.426,20.8,28.5,0.209
312,313,Towson,14,8,6,0.571,-5.66,-2.06,1.0,3.0,3,2,3,4,921,975,72.5,94.4,0.262,0.301,0.519,51.9,49.6,7.5,6.5,0.487,20.3,29.4,0.193
313,314,Troy,16,8,8,0.5,3.13,2.76,5.0,1.0,3,4,3,4,1267,1261,81.5,96.0,0.292,0.325,0.507,49.4,51.3,7.8,4.8,0.479,18.4,30.8,0.196
314,315,Tulane,16,8,8,0.5,2.86,-0.33,1.0,4.0,7,2,1,4,1067,1016,67.6,94.0,0.215,0.365,0.492,47.7,59.7,12.2,6.9,0.463,17.8,31.1,0.16
315,316,Tulsa,18,13,5,0.722,5.05,2.21,3.0,2.0,6,1,3,3,1251,1200,73.5,90.2,0.258,0.31,0.449,51.1,42.7,9.5,5.0,0.408,15.1,31.3,0.193
316,317,UAB,17,13,4,0.765,1.14,-7.42,4.0,1.0,8,1,4,2,1225,1077,71.8,87.6,0.222,0.252,0.447,50.3,43.9,10.7,7.1,0.426,17.4,32.6,0.136
317,318,UC Davis,17,9,8,0.529,-4.13,0.61,5.0,2.0,6,1,3,7,1085,1067,70.4,89.1,0.248,0.306,0.48,51.0,53.9,12.5,5.5,0.454,18.4,25.8,0.164
318,319,UC Irvine,16,10,6,0.625,2.9,-2.92,4.0,2.0,4,1,5,4,977,884,68.3,80.9,0.285,0.377,0.484,48.9,57.9,9.6,5.4,0.447,26.0,28.5,0.205
319,320,UC Riverside,17,9,8,0.529,-5.73,0.87,4.0,3.0,6,2,3,6,996,1040,68.7,89.0,0.271,0.366,0.512,54.3,60.5,9.3,11.8,0.486,24.9,32.9,0.183
320,321,UC San Diego,17,7,10,0.412,-4.03,0.04,3.0,3.0,5,5,2,4,1039,990,67.5,85.0,0.245,0.365,0.478,47.8,54.3,13.6,8.5,0.443,21.2,26.2,0.181
321,322,UC Santa Barbara,17,12,5,0.706,0.36,-3.97,6.0,1.0,8,1,3,3,1170,1010,68.8,85.1,0.202,0.305,0.445,47.1,50.0,9.2,8.0,0.417,18.2,29.5,0.142
322,323,UCLA,15,14,1,0.933,36.82,12.09,3.0,1.0,9,0,2,1,1272,901,74.3,80.9,0.292,0.373,0.458,37.6,53.0,9.2,5.5,0.413,19.9,20.8,0.219
323,324,UNC Asheville,18,7,11,0.389,-17.97,-14.28,1.0,4.0,5,4,2,5,1069,1035,71.4,80.0,0.316,0.303,0.451,48.6,46.6,11.1,5.5,0.419,22.6,30.3,0.201
324,325,UNC Greensboro,18,13,5,0.722,-6.89,-9.24,2.0,1.0,11,0,2,5,1193,972,67.5,80.0,0.285,0.246,0.44,46.2,50.1,8.6,6.0,0.394,21.4,29.8,0.212
325,326,UNC Wilmington,15,2,13,0.133,-25.9,-4.11,0.0,4.0,1,6,1,7,818,1087,73.8,97.4,0.189,0.29,0.505,55.3,59.5,13.0,9.7,0.487,19.3,39.5,0.127
326,327,UT Arlington,17,8,9,0.471,-3.98,0.67,4.0,3.0,3,3,4,5,1162,1241,74.6,97.9,0.34,0.319,0.504,53.0,63.7,11.2,6.8,0.471,18.4,34.3,0.229
327,328,Utah,17,12,5,0.706,33.54,7.8,2.0,3.0,7,1,4,3,1470,984,72.1,79.7,0.18,0.299,0.455,40.8,54.7,10.1,8.8,0.43,21.4,21.3,0.126
328,329,Utah State,17,3,14,0.176,-19.57,-2.5,0.0,6.0,2,7,1,7,952,1198,69.6,101.3,0.282,0.403,0.512,52.7,62.5,13.6,9.6,0.483,17.0,35.6,0.196
329,330,Utah Tech,17,9,8,0.529,-6.06,-3.66,3.0,3.0,6,3,3,5,1276,1180,74.5,93.1,0.212,0.398,0.46,51.3,58.4,10.3,8.9,0.438,14.3,30.2,0.138
330,331,Utah Valley,16,6,10,0.375,-10.63,-5.49,1.0,6.0,5,3,1,7,967,1010,70.6,88.7,0.357,0.385,0.504,55.1,67.3,9.9,11.1,0.459,25.2,36.1,0.26
331,332,UTEP,16,6,10,0.375,-3.32,3.33,1.0,2.0,6,3,0,3,1108,1176,72.9,99.2,0.337,0.385,0.554,49.1,60.5,8.9,7.7,0.523,20.9,29.2,0.238
332,333,UTSA,17,10,7,0.588,2.14,0.79,4.0,2.0,5,2,5,5,1109,1086,70.2,88.4,0.367,0.348,0.456,43.1,58.1,12.6,8.1,0.412,16.6,28.6,0.248
333,334,Valparaiso,14,1,13,0.071,-19.0,-3.22,0.0,5.0,1,3,0,9,821,1042,73.0,101.0,0.421,0.31,0.564,58.1,58.2,11.5,8.1,0.52,22.7,36.2,0.313
334,335,Vanderbilt,19,17,2,0.895,16.4,2.5,4.0,1.0,11,1,4,1,1366,1102,70.7,82.1,0.223,0.388,0.464,46.4,56.3,10.9,6.7,0.438,23.2,29.2,0.15
335,336,Vermont,19,12,7,0.632,-1.81,-5.31,4.0,1.0,8,1,4,3,1099,1020,62.4,86.0,0.229,0.275,0.453,50.4,43.3,10.0,7.9,0.422,18.1,30.0,0.16
336,337,Villanova,17,12,5,0.706,15.8,7.68,5.0,1.0,7,1,5,4,1122,984,65.6,87.6,0.21,0.278,0.465,50.1,50.0,7.2,8.0,0.433,19.7,32.1,0.157
337,338,Virginia,17,8,9,0.471,15.11,9.64,0.0,6.0,6,5,1,3,1249,1156,76.0,88.9,0.313,0.354,0.478,46.4,59.8,9.8,8.9,0.438,18.6,27.0,0.222
338,339,Virginia Commonwealth,17,15,2,0.882,10.03,-0.84,4.0,1.0,8,0,3,2,1066,853,65.8,76.2,0.24,0.319,0.421,41.3,47.7,10.3,6.2,0.39,20.4,24.6,0.158
339,340,Virginia Tech,17,13,4,0.765,25.65,6.59,4.0,2.0,9,0,2,3,1328,1004,69.2,85.3,0.269,0.292,0.447,44.4,40.6,7.9,6.5,0.405,16.5,25.5,0.199
340,341,Wagner,15,4,11,0.267,-31.37,-13.44,1.0,2.0,3,2,1,7,813,1031,71.6,95.2,0.33,0.375,0.52,54.5,65.1,14.3,7.2,0.488,22.8,38.8,0.228
341,342,Wake Forest,18,4,14,0.222,2.97,10.8,0.0,6.0,3,6,0,7,1074,1215,68.8,98.1,0.295,0.302,0.516,53.8,49.7,11.1,9.8,0.48,18.4,33.9,0.216
342,343,Washington,15,11,4,0.733,20.35,4.88,1.0,3.0,7,1,2,3,1006,774,66.0,78.3,0.233,0.305,0.419,44.4,45.7,8.5,7.2,0.389,18.5,26.1,0.151
343,344,Washington State,17,12,5,0.706,25.03,9.21,1.0,3.0,6,1,4,3,1264,995,69.4,83.1,0.221,0.249,0.444,47.0,47.3,8.7,4.8,0.409,18.9,28.4,0.164
344,345,Weber State,18,5,13,0.278,-9.71,-0.18,2.0,3.0,4,1,1,11,1032,1180,68.3,96.0,0.25,0.354,0.522,49.6,55.2,11.8,9.8,0.489,18.8,27.0,0.19
345,346,West Virginia,17,15,2,0.882,26.06,3.0,4.0,2.0,9,1,3,1,1332,940,74.8,73.9,0.292,0.298,0.461,49.1,46.8,9.3,6.2,0.421,29.2,30.2,0.208
346,347,Western Carolina,18,5,13,0.278,-25.17,-9.7,0.0,3.0,3,8,2,5,1067,1167,70.1,92.5,0.294,0.321,0.47,52.9,43.4,12.5,7.4,0.438,17.9,36.0,0.195
347,348,Western Illinois,16,11,5,0.688,-9.78,-12.61,2.0,3.0,9,1,2,4,1240,1014,75.0,84.6,0.298,0.364,0.47,45.0,52.1,11.4,5.8,0.433,20.2,24.4,0.206
348,349,Western Kentucky,19,12,7,0.632,2.26,-0.13,3.0,1.0,6,2,4,3,1272,1171,71.9,85.7,0.313,0.384,0.477,54.3,60.7,10.8,7.6,0.434,23.7,35.9,0.228
349,350,Western Michigan,15,6,9,0.4,-11.92,-2.78,1.0,4.0,4,3,1,5,907,1022,69.7,97.0,0.344,0.318,0.532,56.0,55.9,11.8,11.2,0.495,21.6,35.8,0.248
350,351,Wichita State,18,6,12,0.333,-4.67,1.11,2.0,4.0,5,5,0,6,1141,1245,73.9,93.5,0.273,0.294,0.497,51.5,53.9,11.2,7.6,0.474,19.9,34.4,0.175
351,352,William & Mary,15,7,8,0.467,-2.25,-1.59,3.0,1.0,1,5,5,3,926,936,72.7,85.8,0.322,0.28,0.461,54.5,48.0,10.9,7.1,0.415,21.6,34.7,0.234
352,353,Winthrop,18,8,10,0.444,-18.15,-7.62,2.0,3.0,4,4,3,5,1002,1087,70.2,84.9,0.291,0.386,0.49,49.5,54.8,12.3,6.5,0.458,25.1,32.3,0.2
353,354,Wisconsin,17,8,9,0.471,6.29,10.4,1.0,6.0,5,4,2,4,1093,1163,72.4,94.6,0.267,0.381,0.488,51.2,61.7,12.8,7.5,0.457,17.9,33.1,0.185
354,355,Wofford,16,9,7,0.563,-7.62,-5.62,1.0,1.0,7,1,2,6,1066,972,72.4,83.9,0.214,0.423,0.437,50.1,56.9,8.3,7.5,0.413,17.8,30.1,0.138
355,356,Wright State,19,11,8,0.579,-2.27,-0.33,5.0,3.0,6,3,4,4,1353,1325,72.7,95.3,0.306,0.275,0.512,53.7,47.6,10.2,7.4,0.482,19.1,30.6,0.209
356,357,Wyoming,16,9,7,0.563,5.19,4.39,4.0,1.0,5,2,3,4,1023,965,65.1,92.7,0.238,0.323,0.494,46.6,47.0,10.7,6.9,0.461,16.6,23.8,0.179
357,358,Xavier,15,1,14,0.067,-12.75,4.51,0.0,6.0,1,6,0,7,760,1019,68.1,98.9,0.271,0.363,0.508,55.2,65.2,15.0,13.9,0.471,18.5,37.4,0.205
358,359,Yale,16,3,13,0.188,-8.9,-0.59,0.0,3.0,3,4,0,9,998,1131,70.7,99.9,0.399,0.269,0.55,49.5,52.4,10.3,7.3,0.502,19.7,31.4,0.306
359,360,Youngstown State,19,7,12,0.368,-11.56,-4.33,3.0,6.0,6,4,1,6,1090,1174,68.1,90.7,0.273,0.354,0.472,50.6,54.7,12.2,9.6,0.439,17.9,31.4,0.188
